06:48:44.683 frames=241 gapAvg=8.34ms gapMax=19.10ms simAvg=0.82ms simMax=2.20ms simSteps=125 fps=137.3
06:48:46.693 frames=244 gapAvg=8.24ms gapMax=15.65ms simAvg=0.79ms simMax=2.23ms simSteps=126 fps=135.1
06:48:48.694 frames=243 gapAvg=8.24ms gapMax=19.25ms simAvg=0.79ms simMax=2.69ms simSteps=125 fps=133.3
06:54:45.440 frames=1 gapAvg=683.36ms gapMax=683.36ms simAvg=41.13ms simMax=41.13ms simSteps=2 fps=94.9
06:54:47.404 frames=220 gapAvg=9.11ms gapMax=345.30ms simAvg=0.53ms simMax=2.37ms simSteps=105 fps=139.8
06:54:49.603 frames=58 gapAvg=34.79ms gapMax=197.62ms simAvg=29.82ms simMax=186.24ms simSteps=46 fps=41.3
06:54:51.899 frames=11 gapAvg=203.27ms gapMax=252.44ms simAvg=197.24ms simMax=241.66ms simSteps=22 fps=13.9
06:54:53.982 frames=8 gapAvg=253.01ms gapMax=259.37ms simAvg=249.14ms simMax=300.05ms simSteps=16 fps=7.5
06:54:55.803 frames=15 gapAvg=137.25ms gapMax=311.86ms simAvg=110.09ms simMax=211.50ms simSteps=30 fps=9.9
06:54:57.745 frames=188 gapAvg=10.66ms gapMax=77.58ms simAvg=3.07ms simMax=62.84ms simSteps=102 fps=130.7
06:54:59.770 frames=252 gapAvg=8.03ms gapMax=71.63ms simAvg=1.01ms simMax=60.67ms simSteps=121 fps=139.9
06:55:01.770 frames=252 gapAvg=7.94ms gapMax=73.48ms simAvg=0.86ms simMax=61.76ms simSteps=122 fps=133.5
06:55:03.779 frames=239 gapAvg=8.40ms gapMax=73.79ms simAvg=1.13ms simMax=61.52ms simSteps=120 fps=140.4
06:55:05.779 frames=239 gapAvg=8.37ms gapMax=75.40ms simAvg=1.08ms simMax=60.73ms simSteps=119 fps=137.6
06:55:07.782 frames=233 gapAvg=8.60ms gapMax=73.34ms simAvg=1.21ms simMax=60.66ms simSteps=120 fps=131.9
06:55:09.785 frames=232 gapAvg=8.64ms gapMax=75.04ms simAvg=1.23ms simMax=60.73ms simSteps=119 fps=128.5
06:55:11.796 frames=230 gapAvg=8.74ms gapMax=75.04ms simAvg=1.29ms simMax=61.58ms simSteps=120 fps=138.1
06:55:13.798 frames=228 gapAvg=8.79ms gapMax=74.85ms simAvg=1.30ms simMax=60.84ms simSteps=119 fps=136.3
06:55:15.805 frames=233 gapAvg=8.61ms gapMax=74.80ms simAvg=1.17ms simMax=61.14ms simSteps=120 fps=139.2
06:55:17.807 frames=230 gapAvg=8.71ms gapMax=76.01ms simAvg=1.30ms simMax=62.17ms simSteps=119 fps=126.2
06:55:19.807 frames=228 gapAvg=8.78ms gapMax=75.22ms simAvg=1.16ms simMax=61.21ms simSteps=119 fps=123.8
06:55:21.813 frames=241 gapAvg=8.32ms gapMax=74.99ms simAvg=0.85ms simMax=60.60ms simSteps=123 fps=131.4
06:55:23.817 frames=229 gapAvg=8.75ms gapMax=74.93ms simAvg=1.18ms simMax=60.66ms simSteps=119 fps=133.7
06:55:25.819 frames=229 gapAvg=8.74ms gapMax=74.47ms simAvg=1.10ms simMax=60.66ms simSteps=119 fps=132.0
06:55:27.829 frames=234 gapAvg=8.59ms gapMax=74.55ms simAvg=1.25ms simMax=61.30ms simSteps=120 fps=138.5
06:55:29.833 frames=232 gapAvg=8.64ms gapMax=74.43ms simAvg=1.10ms simMax=60.68ms simSteps=119 fps=138.2
06:55:31.833 frames=241 gapAvg=8.30ms gapMax=73.52ms simAvg=1.04ms simMax=60.43ms simSteps=119 fps=135.7
06:55:33.836 frames=239 gapAvg=8.38ms gapMax=73.52ms simAvg=1.14ms simMax=60.54ms simSteps=120 fps=134.9
06:55:35.845 frames=242 gapAvg=8.30ms gapMax=73.70ms simAvg=1.05ms simMax=61.04ms simSteps=120 fps=140.9
06:55:37.847 frames=243 gapAvg=8.24ms gapMax=78.23ms simAvg=1.07ms simMax=66.32ms simSteps=119 fps=130.5
06:55:39.850 frames=233 gapAvg=8.60ms gapMax=118.57ms simAvg=0.89ms simMax=59.18ms simSteps=116 fps=133.8
06:55:41.859 frames=244 gapAvg=8.23ms gapMax=72.51ms simAvg=1.01ms simMax=59.03ms simSteps=120 fps=141.8
06:55:43.936 frames=200 gapAvg=10.10ms gapMax=72.50ms simAvg=3.04ms simMax=60.18ms simSteps=107 fps=78.6
06:55:45.975 frames=28 gapAvg=72.84ms gapMax=130.01ms simAvg=60.98ms simMax=117.62ms simSteps=56 fps=15.8
06:55:47.998 frames=28 gapAvg=72.25ms gapMax=128.45ms simAvg=60.48ms simMax=116.36ms simSteps=56 fps=14.0
06:55:50.012 frames=28 gapAvg=71.92ms gapMax=128.33ms simAvg=60.70ms simMax=116.98ms simSteps=56 fps=14.0
06:55:51.957 frames=31 gapAvg=64.60ms gapMax=126.81ms simAvg=51.71ms simMax=115.35ms simSteps=57 fps=45.2
06:55:53.962 frames=240 gapAvg=8.35ms gapMax=79.38ms simAvg=1.39ms simMax=65.49ms simSteps=119 fps=115.7
06:55:55.960 frames=238 gapAvg=8.40ms gapMax=75.74ms simAvg=1.19ms simMax=62.67ms simSteps=121 fps=132.2
06:55:57.964 frames=228 gapAvg=8.79ms gapMax=75.22ms simAvg=1.36ms simMax=62.41ms simSteps=120 fps=132.0
06:55:59.975 frames=201 gapAvg=10.00ms gapMax=77.10ms simAvg=2.32ms simMax=63.82ms simSteps=113 fps=137.1
06:56:01.979 frames=190 gapAvg=10.55ms gapMax=130.49ms simAvg=2.82ms simMax=116.56ms simSteps=105 fps=127.0
06:57:08.845 frames=1 gapAvg=663.09ms gapMax=663.09ms simAvg=42.18ms simMax=42.18ms simSteps=2 fps=90.3
06:57:10.814 frames=217 gapAvg=9.27ms gapMax=339.72ms simAvg=0.54ms simMax=2.32ms simSteps=106 fps=139.5
06:57:13.036 frames=56 gapAvg=36.44ms gapMax=207.85ms simAvg=31.63ms simMax=196.94ms simSteps=45 fps=39.8
06:57:15.119 frames=10 gapAvg=202.23ms gapMax=256.00ms simAvg=196.93ms simMax=244.84ms simSteps=20 fps=14.8
06:57:17.205 frames=8 gapAvg=260.23ms gapMax=266.81ms simAvg=249.40ms simMax=255.22ms simSteps=16 fps=7.8
06:57:19.070 frames=12 gapAvg=170.82ms gapMax=317.82ms simAvg=143.68ms simMax=305.69ms simSteps=24 fps=7.3
06:57:21.015 frames=160 gapAvg=12.54ms gapMax=75.96ms simAvg=4.69ms simMax=63.43ms simSteps=94 fps=140.4
06:57:23.019 frames=245 gapAvg=8.18ms gapMax=74.95ms simAvg=1.03ms simMax=63.33ms simSteps=119 fps=135.8
06:57:25.025 frames=241 gapAvg=8.32ms gapMax=73.04ms simAvg=1.12ms simMax=61.10ms simSteps=120 fps=134.7
06:57:27.028 frames=200 gapAvg=10.01ms gapMax=88.94ms simAvg=1.65ms simMax=70.42ms simSteps=118 fps=133.4
06:57:29.035 frames=233 gapAvg=8.61ms gapMax=74.93ms simAvg=1.13ms simMax=62.08ms simSteps=119 fps=129.5
06:57:31.035 frames=227 gapAvg=8.81ms gapMax=74.59ms simAvg=1.29ms simMax=61.68ms simSteps=120 fps=127.2
06:57:33.035 frames=225 gapAvg=8.89ms gapMax=74.90ms simAvg=1.25ms simMax=61.59ms simSteps=119 fps=126.9
06:57:35.037 frames=233 gapAvg=8.59ms gapMax=73.94ms simAvg=1.16ms simMax=61.36ms simSteps=119 fps=130.0
06:57:37.079 frames=227 gapAvg=8.99ms gapMax=75.73ms simAvg=1.23ms simMax=62.48ms simSteps=122 fps=127.4
06:57:39.083 frames=234 gapAvg=8.57ms gapMax=76.29ms simAvg=0.82ms simMax=61.08ms simSteps=122 fps=136.0
06:57:41.094 frames=226 gapAvg=8.89ms gapMax=74.92ms simAvg=1.22ms simMax=61.60ms simSteps=120 fps=132.5
06:57:43.097 frames=227 gapAvg=8.83ms gapMax=76.41ms simAvg=1.12ms simMax=62.15ms simSteps=119 fps=129.9
06:57:45.102 frames=232 gapAvg=8.64ms gapMax=75.21ms simAvg=1.10ms simMax=61.70ms simSteps=120 fps=135.8
06:57:47.102 frames=226 gapAvg=8.86ms gapMax=76.22ms simAvg=1.24ms simMax=61.81ms simSteps=118 fps=131.3
06:57:49.107 frames=226 gapAvg=8.87ms gapMax=80.14ms simAvg=1.15ms simMax=66.44ms simSteps=119 fps=134.8
06:57:51.108 frames=230 gapAvg=8.70ms gapMax=77.22ms simAvg=1.16ms simMax=63.81ms simSteps=120 fps=140.1
06:57:53.117 frames=224 gapAvg=8.97ms gapMax=92.06ms simAvg=1.26ms simMax=77.69ms simSteps=118 fps=110.7
06:57:55.126 frames=218 gapAvg=9.21ms gapMax=89.03ms simAvg=1.27ms simMax=75.91ms simSteps=119 fps=129.2
06:57:57.198 frames=215 gapAvg=9.63ms gapMax=99.51ms simAvg=1.49ms simMax=79.50ms simSteps=122 fps=131.1
06:57:59.200 frames=238 gapAvg=8.42ms gapMax=104.61ms simAvg=0.78ms simMax=62.02ms simSteps=116 fps=138.3
06:58:01.203 frames=228 gapAvg=8.78ms gapMax=80.83ms simAvg=1.53ms simMax=68.60ms simSteps=120 fps=134.4
06:58:03.204 frames=215 gapAvg=9.31ms gapMax=82.49ms simAvg=1.70ms simMax=70.78ms simSteps=120 fps=128.8
06:58:05.207 frames=228 gapAvg=8.78ms gapMax=45.73ms simAvg=1.18ms simMax=31.33ms simSteps=124 fps=128.9
06:58:07.213 frames=225 gapAvg=8.91ms gapMax=45.69ms simAvg=1.23ms simMax=32.06ms simSteps=122 fps=129.4
06:58:09.226 frames=211 gapAvg=9.53ms gapMax=56.28ms simAvg=1.34ms simMax=37.73ms simSteps=123 fps=124.1
06:58:11.233 frames=188 gapAvg=10.68ms gapMax=59.52ms simAvg=1.37ms simMax=34.50ms simSteps=121 fps=127.6
06:58:13.234 frames=215 gapAvg=9.32ms gapMax=48.93ms simAvg=1.06ms simMax=33.28ms simSteps=122 fps=134.7
06:58:15.241 frames=174 gapAvg=11.52ms gapMax=58.72ms simAvg=2.19ms simMax=39.84ms simSteps=115 fps=97.7
06:58:17.242 frames=189 gapAvg=10.60ms gapMax=63.71ms simAvg=2.11ms simMax=42.15ms simSteps=116 fps=118.0
06:58:19.253 frames=219 gapAvg=9.17ms gapMax=48.04ms simAvg=1.05ms simMax=34.93ms simSteps=124 fps=133.2
